162	Jung J	2000	ANN TELECOMMUN	55	101		Journal	Article	0	An efficient new object-based variational approach for MPEG video decoding	WOS:000088095800003
163	Raffy P	2000	IEEE T IMAGE PROCESS	9	2006		Journal	Article	10	Distortion-rate models for entropy-coded lattice vector quantization	WOS:000165517200002
164	Parisot C	2001			470		Book	Proceedings Paper	0	Optimization of the joint coding/decoding structure	WOS:000178056400118
165	Jung J	2001	P SOC PHOTO-OPT INS	4310	900		Series	Proceedings Paper	0	A new object-based variational approach for MPEG2 data recovery over lossy packet networks	WOS:000168020000088
166	Parisot C	2001			403		Book	Proceedings Paper	0	3D scan based wavelet transform for video coding	WOS:000173414700064
167	Gouze A	2001			253		Book	Proceedings Paper	0	Optimized lifting scheme for two-dimensional quincunx sampling images	WOS:000178044600065
168	Payan F	2002			391		Book	Proceedings Paper	0	3D mesh wavelet coding using efficient model-based bit allocation	WOS:000177028700056
169	Pereira M	2002			A609		Book	Proceedings Paper	0	Channel adapted scan-based multiple description video coding	WOS:000178771600384
170	Pereira M	2002			197		Book	Proceedings Paper	0	Channel adapted multiple description coding scheme using wavelet transform	WOS:000185284000050
171	Payan F	2002			245		Book	Proceedings Paper	0	Multiresolution 3D mesh compression	WOS:000185284000062
172	Parisot C	2002			649		Book	Proceedings Paper	0	Stripe-based MSE control in image coding	WOS:000185284000163
173	Parisot C	2002	P SOC PHOTO-OPT INS	4671	1185		Series	Proceedings Paper	1	Optimal nearly uniform scalar quantizer design for wavelet coding	WOS:000175587400118
174	Antonini M	2002	P SOC PHOTO-OPT INS	4671	1230		Series	Proceedings Paper	1	Optimal multi-tone bit allocation for fixed rate video transmission over ADSL	WOS:000175587400123
175	Gouze A	2003			221		Book	Proceedings Paper	0	Optimal weighted model-based bit allocation for quincunx sampled images	WOS:000187010500056
176	Pereira M	2003			281		Book	Proceedings Paper	0	Multiple description coding for Internet video streaming	WOS:000187010500071
177	Pereira M	2003	IEEE DATA COMPR CONF		443		Series	Proceedings Paper	0	Multiple description coding for noisy-varying channels	WOS:000182221500072
178	Parisot C	2003	EURASIP J APPL SIG P	2003	56		Journal	Article; Proceedings Paper	2	3D scan-based wavelet transform and quality control for video coding	WOS:000183503300009
179	Pereira M	2003	LECT NOTES COMPUT SC	2720	294		Series	Article; Proceedings Paper	0	Multiple description coding for quincunx images. Application to satellite transmission	WOS:000185073600030
180	Pereira M	2003	LECT NOTES COMPUT SC	2720	395		Series	Article; Proceedings Paper	0	Multiple description coding for video streaming over wireless networks	WOS:000185073600040
181	Payan F	2003	P SOC PHOTO-OPT INS	5150	1947		Series	Proceedings Paper	0	Weighted bit allocation for multiresolution 3D mesh geometry compression	WOS:000184462900194
182	Cagnazzo M	2003	LECT NOTES COMPUT SC	2849	233		Series	Article; Proceedings Paper	0	Motion vector estimation and encoding for motion compensated DWT	WOS:000187785500029
183	Payan F	2003	IEEE IMAGE PROC		785		Series	Proceedings Paper	1	3D multiresolution context-based coding for geometry compression	WOS:000187010000197
184	Loyer P	2003	IEEE T INFORM THEORY	49	521		Journal	Article; Proceedings Paper	7	Lattice codebook enumeration for generalized Gaussian source	WOS:000181265500019
185	Jung J	2003	IEEE T MULTIMEDIA	5	145		Journal	Article	0	Optimal decoder for block-transform based video coders	WOS:000183824100001
186	Pereira M	2003	SIGNAL PROCESS-IMAGE	18	925		Journal	Article	9	Multiple description image and video coding for wireless channels	WOS:000186807600006
187	Andre T	2004			121		Book	Proceedings Paper	0	(N,0) motion-compensated lifting-based wavelet trasform	WOS:000222177700031
188	Cagnazzo M	2004	IEEE IMAGE PROC		2255		Series	Proceedings Paper	1	A model-based motion compensated video coder with JPEG2000 compatibility	WOS:000228043503031
189	Cagnazzo M	2004			91		Book	Proceedings Paper	0	A smoothly scalable and fully JPEG2000-compatible video coder	WOS:000224752800023
190	Payan F	2004			327		Book	Proceedings Paper	0	Model-based bit allocation for normal mesh compression	WOS:000224752800082
191	Gouze A	2004	IEEE T IMAGE PROCESS	13	1589		Journal	Article	27	Design of signal-adapted multidimensional lifting scheme for lossy coding	WOS:000225076800006
192	Andre T	2005	IEEE IMAGE PROC		3169		Series	Proceedings Paper	0	Puzzle temporal lifting for wavelet-based video coding	WOS:000235773304017
193	Payan F	2005	COMPUT AIDED GEOM D	22	466		Journal	Article	26	An efficient bit allocation for compressing normal meshes with an error-driven quantization	WOS:000230577100006
194	Fonteles LH	2006	INT CONF ACOUST SPEE		513A		Series	Proceedings Paper	0	Lattice vector quantization for normal mesh geometry coding	WOS:000244780100129
195	Agostini MA	2006	INT CONF ACOUST SPEE		557A		Series	Proceedings Paper	0	Modeling the motion coding error for MCWT video coders	WOS:000244780100140
196	Fonteles LH	2006	INT CONF ACOUST SPEE		1761		Series	Proceedings Paper	0	Lattice vector quantization for normal mesh geometry coding	WOS:000245559902087
197	Agostini MA	2006	INT CONF ACOUST SPEE		1805		Series	Proceedings Paper	0	Modeling the motion coding error for MCWT video coders	WOS:000245559902098
198	Andre T	2006	IEEE IMAGE PROC		1157		Series	Proceedings Paper	0	Entropy-based distortion measure for image coding	WOS:000245768500290
199	Agostini MA	2006	IEEE IMAGE PROC		1885		Series	Proceedings Paper	1	Theoretical model of the coding error in MCWT video coders	WOS:000245768501090
200	Payan F	2006	IEEE T VIS COMPUT GR	12	649		Journal	Article	4	Mean square error approximation for wavelet-based semiregular mesh compression	WOS:000237393900021
201	Payan F	2007	COMPUT GRAPH-UK	31	77		Journal	Article	8	Temporal wavelet-based compression for 3D animated models	WOS:000244996700009
202	Andre T	2007	EURASIP J IMAGE VIDE				Journal	Article	2	JPEG2000-Compatible Scalable Scheme for Wavelet-Based Video Coding	WOS:000207756900001
203	Oger M	2007	INT CONF ACOUST SPEE		545		Series	Proceedings Paper	0	Transform audio coding with arithmetic-coded scalar quantization and model-based bit allocation	WOS:000248909200137
204	Boulfani-Cuisinaud Y	2007	IEEE IMAGE PROC		217		Series	Proceedings Paper	0	Motion-based geometry compensation for DWT compression of 3D mesh, sequences	WOS:000253487200055
205	Fonteles LH	2007	IEEE IMAGE PROC		1881		Series	Proceedings Paper	0	High dimension lattice vector quantizer design for generalized Gaussian distributions	WOS:000253487201230
206	Fonteles LH	2007			241		Book	Proceedings Paper	0	Indexing Z(n) lattice vectors for generalized gaussian distributions	WOS:000257010200049
207	Cagnazzo M	2007	IEEE T CIRC SYST VID	17	907		Journal	Article	1	Optimal motion estimation for wavelet motion compensated video coding	WOS:000247785900011
208	Andre T	2007	IEEE T IMAGE PROCESS	16	3058		Journal	Article	3	Entropy-based distortion measure and bit allocation for wavelet image compression	WOS:000251295700017
209	Mejdoub M	2008			349		Book	Proceedings Paper	0	Fast indexing method for image retrieval using tree-structured lattices	WOS:000258985800049
210	Agostini MA	2008	IEEE IMAGE PROC		1228		Series	Proceedings Paper	1	MULTIPLE DESCRIPTION VIDEO DECODING USING MAP	WOS:000265921400308
211	Mamou K	2008	IEEE IMAGE PROC		1764		Series	Proceedings Paper	0	TWO OPTIMIZATIONS OF THE MPEG-4 FAMC STANDARD FOR ENHANCED COMPRESSION OF ANIMATED 3D MESHES	WOS:000265921400442
212	Payan F	2008	INT CONF ACOUST SPEE		1081		Series	Proceedings Paper	0	Remeshing and spatio-temporal wavelet filtering for 3D animations	WOS:000257456700271
213	Weiss P	2008	INT CONF ACOUST SPEE		1173		Series	Proceedings Paper	1	Compression artifacts reduction using variational methods: Algorithms and experimental study	WOS:000257456700294
214	Fonteles L	2008	INT CONF ACOUST SPEE		1205		Series	Proceedings Paper	0	Model-based sparsity projection pursuit for lattice vector quantization	WOS:000257456700302
215	Chourou A	2008	INT CONF ACOUST SPEE		1381		Series	Proceedings Paper	1	3d mesh coding through region based segmentation	WOS:000257456701007
216	Hoang TMN	2008	INT CONF ACOUST SPEE		4013		Series	Proceedings Paper	1	Embedded transform coding of audio signals by model-based bit plane coding	WOS:000257456702326
217	Oger M	2008	INT CONF ACOUST SPEE		4761		Series	Proceedings Paper	0	Model-based deadzone optimization for stack-run audio coding with uniform scalar quantization	WOS:000257456703174
218	Corrado S	2009			57		Book	Proceedings Paper	0	IMPROVING H.264 PERFORMANCES BY QUANTIZATION OF MOTION VECTORS	WOS:000273295700015
219	Meftah A	2009			137		Book	Proceedings Paper	0	SCAN-BASED WAVELET TRANSFORM FOR HUGE 3D VOLUME DATA	WOS:000273295700035
220	Kammoun A	2009	LECT NOTES COMPUT SC	5371	128		Series	Proceedings Paper	1	Bit Allocation for Spatio-temporal Wavelet Coding of Animated Semi-regular Meshes	WOS:000263559200012
221	Payan F	2009			729		Book	Proceedings Paper	0	VIEW-DEPENDENT GEOMETRY CODING OF 3D SCENES	WOS:000280464300183
222	Agostini MA	2009			3033		Book	Proceedings Paper	0	MAP ESTIMATION OF MULTIPLE DESCRIPTION ENCODED VIDEO TRANSMITTED OVER NOISY CHANNELS	WOS:000280464301215
223	Hoang TMN	2009	INT CONF ACOUST SPEE		4137		Series	Proceedings Paper	0	A NEW BITPLANE CODER FOR SCALABLE TRANSFORM AUDIO CODING	WOS:000268919202109
224	Mejdoub M	2009	J VIS COMMUN IMAGE R	20	145		Journal	Article	1	Embedded lattices tree: An efficient indexing scheme for content based retrieval on image databases	WOS:000263858800008
225	Cagnazzo M	2010	SIGNAL PROCESS-IMAGE	25	64		Journal	Article	4	Mutual information-based context quantization	WOS:000274547600006
226	Roquel A	2010	PROC SPIE	7526			Series	Proceedings Paper	0	Measuring Errors for Huge Semi-regular Meshes	WOS:000283781200026
227	Meftah A	2010	PROC SPIE	7535			Series	Proceedings Paper	0	Lossless compression of 3D seismic data using a horizon displacement compensated 3D lifting scheme	WOS:000283590300002
228	Masmoudi K	2010	INT CONF ACOUST SPEE		3506		Series	Proceedings Paper	0	A NOVEL BIO-INSPIRED STATIC IMAGE COMPRESSION SCHEME FOR NOISY DATA TRANSMISSION OVER LOW-BANDWIDTH CHANNELS	WOS:000287096003111
229	Thiesse JM	2010	IEEE IMAGE PROC		2861		Series	Proceedings Paper	0	DATA HIDING OF INTRA PREDICTION INFORMATION IN CHROMA SAMPLES FOR VIDEO COMPRESSION	WOS:000287728002234
230	Arrifano AM	2010	IEEE INT SYMP CIRC S		1827		Series	Proceedings Paper	0	Multiple-Description Video Coding Based on JPEG 2000 MQ-Coder Registers	WOS:000287216002013
231	Masmoudi K	2010	IEEE INT SYMP CIRC S		3076		Series	Proceedings Paper	0	Another look at the retina as an image scalar quantizer	WOS:000287216003075
232	Arrifano A	2011	IEEE IMAGE PROC				Series	Proceedings Paper	0	JOINT SOURCE-CHANNEL DECODING OF MOTION-INFORMATION USING MAXIMUM-A-POSTERIORI	WOS:000298962502088
233	Kammoun A	2011	IEEE IMAGE PROC		1269		Series	Proceedings Paper	0	OPTIMIZED BUTTERFLY-BASED LIFTING SCHEME FOR SEMI-REGULAR MESHES	WOS:000298962501099
234	Thiesse JM	2011	IEEE T CIRC SYST VID	21	729		Journal	Article	0	Rate Distortion Data Hiding of Motion Vector Competition Information in Chroma and Luma Samples for Video Compression	WOS:000291356500004
235	Agostini-Vautard MA	2011	IEEE T CIRC SYST VID	21	946		Journal	Article	0	A New Coding Mode for Hybrid Video Coders Based on Quantized Motion Vectors	WOS:000293684300008
236	Masmoudi K	2012	IEEE T NEUR NET LEAR	23	353		Journal	Article	0	Frames for Exact Inversion of the Rank Order Coder	WOS:000302704300016
237	Kammoun A	2012	COMPUT GRAPH-UK	36	272		Journal	Article	0	Sparsity-based optimization of two lifting-based wavelet transforms for semi-regular mesh compression	WOS:000303695300009
238	BARLAUD M	1980	REV PHYS APPL	15	263		Journal	Article	3	FEEDING OF SUBMERGED PUMP FROM PHOTO-VOLTAIC GENERATOR USING TRANSISTORIZED 3-PHASE INVERTER	WOS:A1980JG10600022
239	BARLAUD M	1984	REV PHYS APPL	19	905		Journal	Article	2	CONTROL AND STRUCTURE OF STATIC CONVERTERS TO OBTAIN MINIMUM PHASE RESPONSE OF A SYSTEM COMPOSED BY GENERATOR - CONVERTER - RECEIVER	WOS:A1984TQ04000004
240	BARLAUD M	1986	IEE PROC-B	133	16		Journal	Article	2	COMPUTATION OF OPTIMAL FUNCTIONS FOR TRANSIENTS OF A PHOTOVOLTAIC ARRAY INVERTER INDUCTION-MOTOR GENERATOR	WOS:A1986AYP9300003
241	ALENGRIN G	1986	IEEE T ACOUST SPEECH	34	1319		Journal	Letter	9	UNBIASED PARAMETER-ESTIMATION OF NONSTATIONARY SIGNALS IN NOISE	WOS:A1986E074000029
242	DEFORNEL B	1987	RAIRO-AUTOM PROD INF	21	81		Journal	Article	0	CONTROL OF A PHOTOVOLTAIC PUMP OPERATED BY AN ASYNCHRONOUS MACHINE	WOS:A1987F829400007
243	CHARBONNIER R	1987	SIGNAL PROCESS	12	143		Journal	Article	40	RESULTS ON AR-MODELING OF NONSTATIONARY SIGNALS	WOS:A1987G649100002
244	BARLAUD M	1989	SIGNAL PROCESS	16	13		Journal	Article	0	IMAGE-CODING USING 2-D SPACE-VARYING LINEAR PREDICTIVE FILTERS EXCITED BY A 2-D MULTIPULSE FIELD	WOS:A1989T239600003
245	BARLAUD M	1991	OPT ENG	30	431		Journal	Article	2	BLIND RESTORATION OF NOISY BLURRED IMAGE USING A CONSTRAINED MAXIMUM-LIKELIHOOD METHOD	WOS:A1991FF49700010
246	DARCOURT J	1993	J NUCL MED	34	P194		Journal	Meeting Abstract	0	A REGULARIZED ITERATIVE SPECT RECONSTRUCTION METHOD WHICH PRESERVES SHARP EDGES	WOS:A1993LB13800783
247	BLANCFERAUD L	1993	OPT ENG	32	1475		Journal	Article; Proceedings Paper	7	MOTION ESTIMATION INVOLVING DISCONTINUITIES IN A MULTIRESOLUTION SCHEME	WOS:A1993LM10000007
248	MOUREAUX JM	1995	INT J REMOTE SENS	16	3179		Journal	Note	6	RAW SAR DATA-COMPRESSION USING VECTOR QUANTIZATION	WOS:A1995TE31300012
249	Barlaud M	1996	IEEE T IMAGE PROCESS	5	197		Journal	Editorial Material	2	Introduction to the special issue on vector quantization - Guest Editorial	WOS:A1996TZ09900001
250	Lobel P	1996	IEEE ANTENNAS PROPAG	38	48		Journal	Article	33	Conjugate-gradient method for solving inverse scattering with experimental data	WOS:A1996UY72500010
251	Lobel P	1997	INT J IMAG SYST TECH	8	337		Journal	Article	12	Microwave imaging: Reconstructions from experimental data using conjugate gradient and enhancement by edge-preserving regularization	WOS:A1997XR42600001
252	Charbonnier P	1997	IEEE T IMAGE PROCESS	6	298		Journal	Article	457	Deterministic edge-preserving regularization in computed imaging	WOS:A1997WK68600007
253	Lobel P	1997	IEEE ANTENNAS PROPAG	39	12		Journal	Article	10	Conjugate-gradient algorithm with edge-preserving regularization for image reconstruction from Ipswich data for mystery objects	WOS:A1997XA67100005
254	Lobel P	1997	INVERSE PROBL	13	403		Journal	Article	49	A new regularization scheme for inverse scattering	WOS:A1997WW48700013
255	Pichot C	1997	IEICE T ELECTRON	E80C	1343		Journal	Article	8	Microwave inverse scattering: Quantitative reconstruction of complex permittivity for different applications	WOS:A1997YJ12900003
256	Teboul S	1998	IEEE T IMAGE PROCESS	7	387		Journal	Article	120	Variational approach for edge-preserving regularization using coupled PDE's	WOS:000072202300014
257	Laurette I	1998	PHYS MED BIOL	43	991		Journal	Article; Proceedings Paper	4	Combined constraints for efficient algebraic regularized methods in fully 3D reconstruction	WOS:000073069000026
258	Lobel P	1999	IEEE ANTENNAS PROPAG	41	48		Journal	Article	4	Image reconstruction from the 1997 Ipswich Data using a conjugate-gradient algorithm	WOS:000079435100009
259	Besson SJ	2000	INT C PATT RECOG		1100		Series	Proceedings Paper	0	Detection and tracking of moving objects using a new level set based method	WOS:000166814300262
260	Dupuis X	2000	ESA SP PUBL	450	651		Series	Proceedings Paper	0	Phase unwrapping by ground slopes estimation	WOS:000087715400095
261	Dourthe C	2000	IEICE T ELECTRON	E83C	1858		Journal	Article	7	Regularized bi-conjugate gradient algorithm for tomographic reconstruction of buried objects	WOS:000166143400012
262	Jehan-Besson S	2001			353		Book	Proceedings Paper	0	Video object segmentation using Eulerian region-based active contours	WOS:000170817100049
263	Jehan-Besson S	2001			61		Book	Proceedings Paper	0	Region-based active contours for video object segmentation with camera compensation	WOS:000178044600017
264	Precioso E	2001			777		Book	Proceedings Paper	0	B-spline active contours for fast video segmentation	WOS:000178044600198
265	Jehan-Besson S	2001			502		Book	Proceedings Paper	0	An object-based motion method for video coding	WOS:000178056400126
266	Delannay D	2001	PROC SPIE	4314	149		Series	Proceedings Paper	9	Compensation of geometrical deformations for watermark extraction in the digital cinema application	WOS:000172674800016
267	Debreuve E	2001	IEEE T MED IMAGING	20	643		Journal	Article	29	Space-time segmentation using level set active contours applied to myocardial gated SPECT	WOS:000169705900009
268	Gastaud M	2002			81		Book	Proceedings Paper	0	Video segmentation using active contours on a group of pictures	WOS:000185284000021
269	Jehan-Besson S	2002	LECT NOTES COMPUT SC	2352	365		Series	Article; Proceedings Paper	1	DREAM(2)S: Deformable regions driven by an Eulerian accurate minimization method for image and video segmentation - Application to face detection in color video sequences	WOS:000181393900024
270	Gastaud M	2002			90		Book	Proceedings Paper	1	Tracking video objects using active contours	WOS:000180301600014
271	Bruandet JP	2002	IEEE NUCL SCI CONF R		1717		Series	Proceedings Paper	0	Binary objects tomographic reconstruction from few noisy x-ray radiographs using a region based curve evolution method	WOS:000178495800377
272	Precioso F	2002			761		Book	Proceedings Paper	0	Regular spatial B-spline active contour for fast video segmentation	WOS:000185284000191
273	Precioso F	2002	EURASIP J APPL SIG P	2002	555		Journal	Article; Proceedings Paper	7	B-spline active contour with handling of topology changes for fast video segmentation	WOS:000177298000002
274	Jehan-Besson S	2002	EURASIP J APPL SIG P	2002	572		Journal	Article; Proceedings Paper	2	A 3-step algorithm using region-based active contours for video objects detection	WOS:000177298000005
275	Debreuve E	2002	IEEE T NUCL SCI	49	782		Journal	Article	1	Nonparametric and nonrigid registration method applied to myocardial-gated SPECT	WOS:000178670800026
276	Gastaud M	2003			170		Book	Proceedings Paper	0	Tracking video objects using active contours and geometric priors	WOS:000229967700031
277	Jehan-Besson S	2003			408		Book	Proceedings Paper	0	Shape gradients for histogram segmentation using active contours	WOS:000186833000055
278	Precioso F	2003	IEEE IMAGE PROC		137		Series	Proceedings Paper	4	Smoothing B-spline active contour for fast and robust image and video segmentation	WOS:000187010000035
279	Jehan-Besson S	2003			643		Book	Proceedings Paper	0	Region-based active contours using geometrical and statistical features for image segmentation	WOS:000187010300162
280	Aubert G	2003	SIAM J APPL MATH	63	2128		Journal	Article	80	Image segmentation using active contours: Calculus of variations or shape gradients?	WOS:000185813400012
281	Jehan-Besson S	2003	INT J COMPUT VISION	53	45		Journal	Article	87	DREAM(2)S: Deformable Regions driven by an Eulerian Accurate Minimization Method for image and video Segmentation	WOS:000182273500003
282	Herbulot A	2004	IEEE IMAGE PROC		2729		Series	Proceedings Paper	0	Shape gradient for multi-modal image segmentation using mutual information	WOS:000228043503149
283	Herbulot A	2004			21		Book	Proceedings Paper	0	Shape gradient for image segmentation using information theory	WOS:000222177700006
284	Jehan-Besson S	2004	APPL OPTICS	43	247		Journal	Article	2	From snakes to region-based active contours defined by region-dependent parameters	WOS:000187998400006
285	Gastaud M	2004	IEEE T CIRC SYST VID	14	726		Journal	Article	25	Combining shape prior and statistical features for active contour segmentation	WOS:000221237700015
286	Gouze A	2005	IEEE IMAGE PROC		2097		Series	Proceedings Paper	0	Watershed-driven active contours for moving object segmentation	WOS:000235773302137
287	Precioso F	2005	IEEE T IMAGE PROCESS	14	910		Journal	Article	23	Robust real-time segmentation of images and videos using a smooth-spline snake-based algorithm	WOS:000229765800007
